Well ID,S.No,STATE,DISTRICT,BLOCK,LOCATION,LATITUDE,LONGITUDE,Year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U(ppb)
#N/A,7197,Punjab,Fazilka,Abohar,Dhaban Kokaryan,30.122,74.327,2021,8.30,3642,12,220,604,850,21,0,980,140,153,440,20,1,25,,
#N/A,7198,Punjab,Fazilka,Fazilka,Theh Kalandar,30.471,74.093,2021,9,1600,120,171,132,352,3,0,170,24,26,335,6,2.00,16,,
#N/A,7199,Punjab,Fazilka,Fazilka,Deepulana,30.453,74.099,2021,9,1495,60,415,42,350,70,0,230,36,34,285,61,1.70,21,,
#N/A,7200,Punjab,Fazilka,Jalalabad,Swahwala,30.628,74.31,2021,9,2210,156,549,125,372,28,0,70,24,240,582,5,14.00,12,,
#N/A,7201,Punjab,Fazilka,Jalalabad,Mottiwala,30.706,74.36,2021,9,832,48,219,42,165,11,0,290,16,60,90,19,1.10,21,,
#N/A,7202,Punjab,Fazilka,Jalalabad,Noore ke Uttar,30.683,74.283,2021,9,971,156,207,35,55,11,0,230,24,29,144,8,1.70,20,,
#N/A,7203,Punjab,Fazilka,Jalalabad,Ladhewala,30.532,74.386,2021,9,1255,24,97,104,350,21,0,320,36,56,146,14,1,18,,
#N/A,7204,Punjab,Firozpur,Ferozepur,Moharewala,30.857,74.578,2021,9,1635,84,281,111,272,135,0,200,12,41,310,43,1.90,27,,
#N/A,7205,Punjab,Firozpur,Mamdot,Malsian,30.817,74.381,2021,9,951,48,158,62,195,18,0,300,16,63,98,10,0,26,,
#N/A,7206,Punjab,Firozpur,Mamdot,Sham Singhwala,30.808,74.483,2021,9,1129,84,281,49,120,50,0,120,20,17,230,2,4.90,15,,
#N/A,7207,Punjab,Firozpur,Makhu,Lauke Kalan,31.063,74.846,2021,9,572,36,98,28,158,6,0,250,28,44,44,7,1,21,,
#N/A,7208,Punjab,Firozpur,Firozpur,Jhokharihar,30.862,74.611,2021,9,980,108,195,56,145,38,0,230,12,48,172,8,2.20,19,,
#N/A,7209,Punjab,Firozpur,Ferozepur,Jaimal Singh Wala,30.058,74.342,2021,9,920,10,158,79,298,0,0,330,24,66,104,16,0,21,,
#N/A,7210,Punjab,Firozpur,Makhu,Gattah Badsha,31.122,74.901,2021,9,490,72,220,28,0,0,0,200,12,41,62,5,0,18,,
#N/A,7211,Punjab,Gurdaspur,Dera Baba Nanak,Mullanwali,31.992,75.008,2021,8,470,24,256,14,5,0,0,170,36,19,44,4,0,20,,
#N/A,7212,Punjab,Gurdaspur,Dera Baba Nanak,Haruwal,31.916,74.908,2021,9,400,36,171,7,2,0,0,120,28,12,41,3,0,20,,
#N/A,7213,Punjab,Gurdaspur,Gurdaspur,Pandori Dham,32.053,75.513,2021,9,970,96,268,64,0,19,0,190,20,34,140,4,0,29,,
#N/A,7214,Punjab,Gurdaspur,Batala (FG Churian),Choranwali,31.858,75.148,2021,9,350,24,146,28,0,4,0,170,12,34,14,3,0,19,,
#N/A,7215,Punjab,Gurdaspur,Fatehgarh Churian,Ghaniye Ke Bangar,31.867,75.05,2021,8,700,0,207,92,0,70,0,250,52,29,47,6,0,18,,
#N/A,7216,Punjab,Gurdaspur,Fatehgarh Churian,Madipur (Fatehgarh Churian),31.864,74.958,2021,9,350,24,159,21,0,2,0,130,12,24,28,6,0,27,,
#N/A,7217,Punjab,Gurdaspur,Har Govindpur,Dokoha,31.658,75.383,2021,9,410,24,159,36,0,20,0,170,16,32,25,6,0,25,,
#N/A,7218,Punjab,Gurdaspur,Har Govindpur,Ghoman,31.691,75.386,2021,8,380,24,134,36,0,17,0,170,32,22,18,5,0,20,,
#N/A,7219,Punjab,Gurdaspur,Har Govindpur,SriHargobindpur,31.692,75.475,2021,8,500,0,232,36,0,56,0,220,48,24,26,4,0,24,,
#N/A,7220,Punjab,Gurdaspur,Quadian,Aulakh Kalan,31.796,75.506,2021,9,300,24,110,28,0,4,0,150,28,19,8,5,0,21,,
#N/A,7221,Punjab,Gurdaspur,Quadian,Harchowal,31.792,75.45,2021,8,280,0,159,21,0,3.0,0,150,32,17,2,2,0.20,9,,
#N/A,7222,Punjab,Gurdaspur,Kahnuwan,Sathiali Nanekot,31.9,75.433,2021,8,460,0,220,21,29,24,0,240,32,39,11,2,0,24,,
#N/A,7223,Punjab,Gurdaspur,Gurdaspur,Pandori Dham,32.053,75.513,2021,9,780,48,232,50,0,85,1,320,80,29,29,27,0,35,,
#N/A,7224,Punjab,Gurdaspur,Kahnuwan,Gahlri,31.837,75.474,2021,8,370,36,146,21,0,2.0,0,170,32,22,17,3,0,23,,
#N/A,7225,Punjab,Gurdaspur,Dhariwal,Nishyara Majja Singh,31.929,75.308,2021,8,130,0,67,14,0,0,0,60,12,7,6,1,0,8,,
#N/A,7226,Punjab,Gurdaspur,Dorangla,Ganja (Ganji),32.114,75.353,2021,9,330,24,171,7,0,0,0,150,20,24,15,3,0,25,,
#N/A,7227,Punjab,Gurdaspur,Dinanagar,Saidowal,31.98,75.519,2021,9,900,72,244,85,0,33,0,170,20,29,55,130,0,18,,
#N/A,7228,Punjab,Hoshiarpur,Moga,Garhshankar,31.25,76.05,2021,9,455,48,207,21,0,28,0,190,8,41,51,4,0,18,,
#N/A,7229,Punjab,Hoshiarpur,Mahalpur,Mahalpur,31.358,76.042,2021,8.60,350,24,134,14,8,23,0,120,28,12,35,3,0,21,,
#N/A,7230,Punjab,Hoshiarpur,Hoshiarpur II,Phuglana,31.384,75.834,2021,8,1104,12,73,90,130,230,0,370,52,58,75,1,0,18,,
#N/A,7231,Punjab,Hoshiarpur,Talwara,Jhir Di Khui,31.963,75.813,2021,8.40,215,12,122,21,0,7,0,100,20,12,25,1,0,17,,
#N/A,7232,Punjab,Hoshiarpur,Hajipur,Sibochak,31.987,75.736,2021,8.50,320,48,146,14,0,0,0,140,24,19,37,3,0,22,,
#N/A,7233,Punjab,Hoshiarpur,Mukerian,Pankhuh,32.021,75.688,2021,9,247,24,85,14,0,10,0,110,44,0,12,2,0,20,,
#N/A,7234,Punjab,Hoshiarpur,Mukerian,Chak Sheru,32.051,75.624,2021,8.70,458,36,159,21,55,7,0,190,28,29,35,16,0.20,19,,
#N/A,7235,Punjab,Hoshiarpur,Mukerian,Bhangala,32.025,75.609,2021,8,628,24,183,56,35,50,0,170,12,34,44,64,0,18,,
#N/A,7236,Punjab,Hoshiarpur,Mukerian,Samraj Tanda,31.915,75.589,2021,8,421,0,122,49,0,30,0,140,20,22,23,3,0,20,,
#N/A,7237,Punjab,Hoshiarpur,Hajipur,Dagan,31.951,75.715,2021,8.40,255,12,85,21,8,12,0,110,36,5,13,1,0,18,,
#N/A,7238,Punjab,Hoshiarpur,Hajipur,Nangal Bhaiala,31.908,75.708,2021,8,648,12,98,63,36,113,0,250,24,46,32,2,0,17,,
#N/A,7239,Punjab,Hoshiarpur,Dasuya,Dulmiwal,31.832,75.751,2021,8.50,290,24,134,7,12,12,0,150,40,12,15,3,0,20,,
#N/A,7240,Punjab,Hoshiarpur,Dasuya,Dasuya,31.8,75.667,2021,8,502,0,244,28,0,36,0,180,20,32,40,4,0,22,,
#N/A,7241,Punjab,Hoshiarpur,Bhunga,Garhdiwala,31.75,75.742,2021,8.50,398,24,110,35,40,5,0,140,24,19,39,1,0,21,,
#N/A,7242,Punjab,Hoshiarpur,Hoshiarpur I,Sham Chaurassi,31.501,75.749,2021,9,360,36,171,14,0,1,0,110,20,15,50,3,0,19,,
#N/A,7243,Punjab,Hoshiarpur,Hoshiarpur II,Rampur Camp colony,31.503,75.947,2021,8.70,392,36,146,28,0,1,0,110,16,17,52,3,1,18,,
#N/A,7244,Punjab,Hoshiarpur,Mahilpur,Simbli,31.143,76.178,2021,8.90,518,48,268,14,0,10,0,200,16,39,57,5,0,19,,
#N/A,7245,Punjab,Hoshiarpur,Mukerian,Mukeriya,31.942,75.617,2021,8.50,333,24,85,28,10,19,0,120,24,15,24,5,0,20,,
#N/A,7246,Punjab,Hoshiarpur,Dasuya,Haler Rampur,31.863,75.789,2021,8.70,350,36,159,14,0,0,0,130,8,27,36,4,0,22,,
#N/A,7247,Punjab,Hoshiarpur,Bhunga,Adowal Garhi,31.963,75.619,2021,8.50,242,24,122,7,0,8,0,110,20,15,19,7,0,21,,
#N/A,7248,Punjab,Hoshiarpur,Roonagar,Hardo Namoh,31.15,76.575,2021,9,515,12,171,35,65,2,0,180,20,32,39,13,0.30,18,,
#N/A,7249,Punjab,Hoshiarpur,Bhunga,Bassi Ballo,31.655,75.869,2021,8.50,225,24,98,7,0,8,0,100,16,15,17,2,0.30,20,,
#N/A,7250,Punjab,Hoshiarpur,Dasuya,Jandaur,31.848,75.634,2021,8.40,286,36,110,7,0,13,0,100,16,15,33,2,0,18,,
#N/A,7251,Punjab,Jalandhar,Phillaur,Turan,31.12,75.901,2021,9,520,24,244,14,28,0,0,180,28,27,51,7.0,0.30,26,,
#N/A,7252,Punjab,Jalandhar,Phillaur,Phillaur,31.027,75.803,2021,9,495,36,256,14,0,0,0,170,20,29,48,7,0,26,,
#N/A,7253,Punjab,Jalandhar,Rurka Kalan,Jandiala,31.158,75.617,2021,8,775,0,378,78,0,11,0,260,44,36,81,8,1,29,,
#N/A,7254,Punjab,Jalandhar,Nakodar,Nakodar,31.133,75.485,2021,9,500,36,171,36,0,29,0,170,20,29,47,5,1,28,,
#N/A,7255,Punjab,Jalandhar,Shahkot,Billi Charmi,31.112,75.394,2021,9,650,60,244,43,0,21,0,210,28,34,70,6.0,0,28,,
#N/A,7256,Punjab,Jalandhar,Shahkot,Shahkot,31.079,75.33,2021,9,670,36,268,14,77,5,0,190,20,34,90,6,0,23,,
#N/A,7257,Punjab,Jalandhar,Shahkot,Malsian,31.125,75.316,2021,8,1190,0,207,163,43,200,0,440,40,83,81,7,0,30,,
#N/A,7258,Punjab,Jalandhar,Lohian,Talwandi Madho,31.2,75.311,2021,9,440,24,183,14,34,3.0,0,150,20,24,46,4.0,0,22,,
#N/A,7259,Punjab,Jalandhar,Jalandhar East,Lallian Kalan,31.263,75.492,2021,8,650,0,195,64,106,11,0,310,56,41,29,7,0,31,,
#N/A,7260,Punjab,Jalandhar,Jalandhar west,Kartarpur,31.436,75.499,2021,8,880,0,171,142,19,80,0,270,56,32,74,7,0,28,,
#N/A,7261,Punjab,Jalandhar,Jalandhar city,Jalandhar,31.325,75.589,2021,8,750,36,207,114,0,4,0,210,8.0,46,75,7,0,29,,
#N/A,7262,Punjab,Jalandhar,Adampur,Jandu Singha,31.373,75.646,2021,8,440,24,159,14,58,0,0,180,28,27,33,4,0,25,,
#N/A,7263,Punjab,Jalandhar,Jalandhar city,Adampur,31.422,75.708,2021,8,752,24,281,50,19,62,0,130,24,17,128,5,0,20,,
#N/A,7264,Punjab,Jalandhar,Lohian,Khera Kalan,31.082,75.379,2021,9,690,48,281,28,24,12,0,190,52,15,91,7.0,0,26,,
#N/A,7265,Punjab,Kapurthala,Phagwara,phagwara,31.229,75.779,2021,8,926,0,183,149,53,62,0,300,52,41,81,2,0,28,,
#N/A,7266,Punjab,Kapurthala,Kapurthala,Kapurthala,31.369,75.381,2021,9,390,24,146,43,0,1,0,150,44,10,32,4,0,23,,
#N/A,7267,Punjab,Kapurthala,Sultanpur Lodhi,Sultanpur Lodhi,31.219,75.2,2021,9,860,48,268,71,77,0,0,70,16,7,190,6,0,19,,
#N/A,7268,Punjab,Kapurthala,Sultanpur Lodhi,Talwandi Choudhurian,31.296,75.2,2021,9,740,36,171,78,106,0,0,100,32,5,150,5.0,0,17,,
#N/A,7269,Punjab,Kapurthala,Dhilwan,Bhatnura Khurd,31.566,75.591,2021,9,870,72,293,36,77,0,0,210,12,44,128,10,0,24,,
#N/A,7270,Punjab,Kapurthala,Dhilwan,Bholath,31.535,75.506,2021,9,490,60,134,28,29,0,0,210,32,32,33,5.0,0,23,,
#N/A,7271,Punjab,Ludhiana,Samrala,Otalan,30.819,76.197,2021,9,535,24,207,35,0,34,0,190,16,36,42,8,0,19,,
#N/A,7272,Punjab,Ludhiana,Macchiwara,Samrala,30.883,76.2,2021,8.70,415,24,207,14,5,20,0,170,16,32,32,12,0,21,,
