Well ID,S.No,STATE,DISTRICT,BLOCK,LOCATION,LATITUDE,LONGITUDE,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U(ppb)
,7087,Odisha,Deogarh,REAMAL,Riamal 1,21.0,84.0,8.0,660.0,0.0,201.0,95.0,28.0,3.0,,209.0,51.0,20.0,54.0,2.0,1.0,,,
,7088,Odisha,GAJAPATI,PARLAKHEMUNDI,Garabandh,18.0,84.0,8.0,1130.0,0.0,326.0,210.0,4.0,1.0,,214.0,40.0,28.0,158.0,3.0,1.0,,,
,7089,Odisha,GAJAPATI,KASHINAGARA,K Sitapur 1,18.0,83.0,8.0,1970.0,0.0,350.0,445.0,59.0,11.0,,378.0,88.0,38.0,277.0,2.0,1.0,,,
,7090,Odisha,GAJAPATI,PARLAKHEMUNDI,Minigaon,18.0,84.0,8.0,410.0,0.0,185.0,27.0,9.0,0.0,,169.0,38.0,18.0,15.0,2.0,0.0,,,
,7091,Odisha,GANJAM,ASIKA,Aska 1,19.0,84.0,8.0,980.0,0.0,265.0,152.0,5.0,38.0,,306.0,68.0,33.0,80.0,4.0,0.0,,,
,7092,Odisha,GANJAM,DHARAKOTE,Gangapur 1,19.0,84.0,8.0,890.0,0.0,385.0,88.0,13.0,8.0,,339.0,80.0,34.0,47.0,1.0,0.0,,,
,7093,Odisha,GANJAM,ASIKA,Nuagaon3,19.0,84.0,8.0,1530.0,0.0,375.0,242.0,53.0,47.0,,397.0,94.0,39.0,142.0,44.0,0.0,,,
,7094,Odisha,GANJAM,KUKUDAKHANDI,Padmanavapur,19.0,84.0,8.0,750.0,0.0,255.0,89.0,22.0,24.0,,247.0,55.0,27.0,48.0,18.0,0.0,,,
,7095,Odisha,GANJAM,SARGAD,Sheragada2,19.0,84.0,8.0,750.0,0.0,242.0,99.0,26.0,28.0,,242.0,51.0,28.0,59.0,1.0,0.0,,,
,7096,Odisha,GANJAM,SURADA,Soramani,19.0,84.0,8.0,620.0,0.0,187.0,80.0,43.0,6.0,,201.0,33.0,29.0,44.0,6.0,0.0,,,
,7097,Odisha,Jagatsingpur,BALIKUDA,Balikuda 3,20.0,86.0,8.0,530.0,3.0,220.0,46.0,11.0,2.0,,133.0,18.0,21.0,57.0,5.0,0.0,,,
,7098,Odisha,Jagatsingpur,TIRTOL,Raghunathpur 1,20.0,86.0,8.0,560.0,0.0,140.0,58.0,28.0,43.0,,163.0,33.0,20.0,39.0,24.0,0.0,,,
,7099,Odisha,Jajpur,BARI,Atria,20.0,86.0,8.0,370.0,0.0,193.0,12.0,2.0,3.0,,98.0,18.0,13.0,37.0,3.0,1.0,,,
,7100,Odisha,Jajpur,RASUL PUR,Kuakhia 1,20.0,86.0,8.0,960.0,0.0,217.0,121.0,80.0,44.0,,294.0,71.0,28.0,80.0,10.0,0.0,,,
,7101,Odisha,Jajpur,DHARMASALA,Sarei,20.0,86.0,8.0,170.0,0.0,42.0,14.0,21.0,7.0,,34.0,10.0,2.0,11.0,20.0,0.0,,,
,7102,Odisha,JHARSUGUDA,JHARSUGUDA,Jharsuguda 2,21.0,84.0,8.0,210.0,0.0,98.0,12.0,6.0,1.0,,70.0,22.0,4.0,14.0,2.0,0.0,,,
,7103,Odisha,JHARSUGUDA,KOLABIRA,Kulabira,21.0,84.0,8.0,770.0,0.0,232.0,92.0,39.0,17.0,,270.0,38.0,43.0,50.0,2.0,0.0,,,
,7104,Odisha,JHARSUGUDA,LAIKERA,Laikera 1,21.0,84.0,8.0,800.0,0.0,220.0,80.0,66.0,13.0,,285.0,78.0,22.0,32.0,35.0,0.0,,,
,7105,Odisha,Kandhamala,G.UDAYAGIRI,Gudari,20.0,84.0,8.0,380.0,0.0,128.0,37.0,23.0,11.0,,120.0,42.0,4.0,27.0,8.0,0.0,,,
,7106,Odisha,Kandhamala,G.UDAYAGIRI,G.udaigiri 1,20.0,84.0,8.0,260.0,0.0,104.0,17.0,4.0,6.0,,85.0,24.0,6.0,15.0,6.0,0.0,,,
,7107,Odisha,Kandhamala,,Jamujhari,,,8.0,330.0,0.0,110.0,37.0,10.0,8.0,,120.0,40.0,5.0,15.0,6.0,0.0,,,
,7108,Odisha,KENDRAPADA,GARADPUR,Arilo,20.0,86.0,8.0,680.0,36.0,266.0,50.0,15.0,5.0,,259.0,51.0,32.0,29.0,11.0,0.0,,,
,7109,Odisha,KENDRAPADA,GARADPUR,Badhi,20.0,86.0,7.0,1090.0,0.0,368.0,159.0,17.0,2.0,,356.0,68.0,45.0,84.0,1.0,0.0,,,
,7110,Odisha,KENDRAPADA,KENDRAPARA,Barua 1,20.0,86.0,8.0,1250.0,0.0,248.0,211.0,57.0,5.0,,337.0,57.0,47.0,128.0,7.0,0.0,,,
,7111,Odisha,KENDRAPADA,DERA BIS,Daliji,20.0,86.0,8.0,710.0,30.0,205.0,56.0,53.0,2.0,,161.0,51.0,8.0,82.0,9.0,1.0,,,
,7112,Odisha,KENDRAPADA,RAJKANIKA,Ganja,20.0,86.0,8.0,890.0,0.0,205.0,126.0,72.0,43.0,,264.0,57.0,30.0,76.0,11.0,0.0,,,
,7113,Odisha,Mayurbhanj,BARIPADA,(Astia) Baripada,21.0,86.0,8.0,426.0,0.0,90.0,83.0,27.0,34.0,,97.0,23.0,10.0,61.0,6.0,0.0,,,
,7114,Odisha,Mayurbhanj,BARIPADA,Baura,21.0,86.0,7.0,150.0,0.0,85.0,10.0,7.0,0.0,,58.0,16.0,4.0,9.0,12.0,0.0,,,
,7115,Odisha,Mayurbhanj,BAR SAHI,Manitri (Mallihati),21.0,86.0,8.0,236.0,0.0,152.0,21.0,2.0,7.0,,128.0,45.0,4.0,6.0,5.0,0.0,,,
,7116,Odisha,Mayurbhanj,RASA-GOBINDAPUR,Rashgovindpur 1,21.0,87.0,8.0,210.0,0.0,49.0,26.0,15.0,26.0,,45.0,12.0,4.0,27.0,1.0,0.0,,,
,7117,Odisha,Mayurbhanj,KAPTIPADA,Talia,21.0,86.0,8.0,490.0,0.0,149.0,49.0,37.0,34.0,,179.0,56.0,9.0,21.0,15.0,0.0,,,
,7118,Odisha,Mayurbhanj,UDALA,Urmala,21.0,86.0,6.0,40.0,0.0,5.0,6.0,2.0,2.0,,6.0,1.0,1.0,4.0,0.0,0.0,,,
,7119,Odisha,Nabarangpur,KOSAGUMUDA,Kosagumunda 1,19.0,82.0,7.0,460.0,0.0,85.0,80.0,12.0,47.0,,130.0,40.0,7.0,35.0,17.0,0.0,,,
,7120,Odisha,Nabarangpur,RAIGHAR,Raighar,19.0,82.0,8.0,450.0,0.0,128.0,62.0,3.0,12.0,,125.0,28.0,13.0,44.0,3.0,0.0,,,
,7121,Odisha,Nabarangpur,NABARANGAPUR,Sonamasigan 1,19.0,82.0,8.0,900.0,0.0,360.0,72.0,46.0,22.0,,380.0,82.0,43.0,22.0,15.0,0.0,,,
,7122,Odisha,Nabarangpur,TENTULIKHUNTI,Tentulikunti 1,19.0,82.0,7.0,330.0,0.0,85.0,50.0,4.0,23.0,,105.0,30.0,7.0,19.0,14.0,0.0,,,
,7123,Odisha,Nayagarh,DASAPALLA,Kuanria,20.0,84.0,8.0,1030.0,0.0,311.0,98.0,43.0,46.0,,276.0,47.0,39.0,108.0,1.0,2.0,,,
,7124,Odisha,Sambalpur,JUJOMURA,Jhargulanda 1,21.0,84.0,8.0,1400.0,0.0,98.0,325.0,139.0,4.0,,77.0,31.0,108.0,90.0,9.0,1.0,,,
,7125,Odisha,Sambalpur,MANESWAR,Maneswar 1,21.0,84.0,8.0,1050.0,0.0,183.0,190.0,126.0,7.0,,107.0,43.0,64.0,83.0,4.0,0.0,,,
,7126,Odisha,Sambalpur,KOCHINDA,Nagadihi Chawk,21.0,84.0,8.0,250.0,0.0,140.0,14.0,6.0,1.0,,56.0,22.0,10.0,18.0,3.0,0.0,,,
,7127,Odisha,Sambalpur,KOCHINDA,Paruabhari 1,21.0,84.0,8.0,900.0,0.0,122.0,144.0,65.0,136.0,,82.0,33.0,39.0,96.0,6.0,1.0,,,
,7128,Odisha,Sambalpur,DHANKAUDA,Sason1,21.0,84.0,8.0,400.0,0.0,201.0,21.0,18.0,2.0,,87.0,35.0,18.0,17.0,5.0,0.0,,,
,7129,Odisha,Sambalpur,MANESWAR,Gunderpur 1,21.0,83.0,8.0,436.0,0.0,198.0,23.0,26.0,2.0,,88.0,15.0,12.0,58.0,8.0,0.0,,,
,7130,Odisha,Sonepur,BINIKA,Koiramunda 1,20.0,83.0,8.0,540.0,0.0,228.0,41.0,13.0,6.0,,200.0,53.0,16.0,29.0,3.0,0.0,,,
,7131,Odisha,SUNDERGARH,SUNDARGARH,Bargad,22.0,84.0,7.0,195.0,0.0,12.0,24.0,15.0,29.0,,49.0,10.0,6.0,13.0,3.0,0.0,,,
,7132,Odisha,SUNDERGARH,TANGARAPALI,Mahulapali 1,22.0,83.0,8.0,785.0,0.0,137.0,123.0,60.0,46.0,,162.0,35.0,18.0,92.0,15.0,1.0,,,
,7133,Odisha,SUNDERGARH,BALISANKARA,Talsara,22.0,84.0,8.0,203.0,0.0,24.0,37.0,17.0,5.0,,44.0,10.0,5.0,21.0,1.0,1.0,,,
,7134,Punjab,Amritsar,Jandiala,Jandiala Guru,31.567,75.033,9.0,340.0,48.0,85.0,28.0,0.0,0.0,0.0,110.0,20.0,15.0,34.0,7.0,0.0,26.0,,
,7135,Punjab,Amritsar,Chogawan,Chogawan,31.717,74.667,9.0,490.0,72.0,49.0,36.0,67.0,1.0,0.0,170.0,16.0,32.0,50.0,7.0,0.0,27.0,,
,7136,Punjab,Amritsar,Chogawan,Bhindi Saidan,31.811,74.641,9.0,1650.0,84.0,488.0,43.0,312.0,0.0,0.0,120.0,24.0,15.0,380.0,8.0,0.0,18.0,,
,7137,Punjab,Amritsar,Ajnlala,Urdhan,31.879,74.866,9.0,450.0,36.0,98.0,21.0,86.0,0.0,0.0,170.0,20.0,29.0,40.0,5.0,0.0,22.0,,
,7138,Punjab,Amritsar,Ajnlala,Gaggo Mahal,31.9,74.667,9.0,1000.0,48.0,305.0,43.0,168.0,0.0,0.0,130.0,40.0,7.0,200.0,10.0,0.0,20.0,,
,7139,Punjab,Amritsar,Ajnlala,Ramdas,31.967,74.917,9.0,820.0,60.0,305.0,21.0,77.0,0.0,0.0,140.0,20.0,22.0,150.0,6.0,0.0,17.0,,
,7140,Punjab,Amritsar,Chogawan,Beas,31.515,75.3,9.0,430.0,48.0,85.0,21.0,48.0,0.0,0.0,130.0,24.0,17.0,44.0,9.0,0.0,16.0,,
,7141,Punjab,Barnala,Sehna,Bahadaur,30.475,75.324,8.9,1180.0,84.0,427.0,56.0,20.0,23.0,0.0,160.0,12.0,32.0,205.0,6.0,0.6,23.0,,
,7142,Punjab,Barnala,Barnala,Barnala,30.363,75.525,9.0,1055.0,72.0,403.0,56.0,12.0,22.0,0.0,200.0,8.0,44.0,164.0,6.0,0.0,19.0,,
,7143,Punjab,Barnala,Mahal Kalan,Mahal kalan,30.523,75.559,9.0,1030.0,60.0,281.0,90.0,50.0,34.0,0.0,190.0,8.0,41.0,155.0,11.0,0.5,22.0,,
,7144,Punjab,Bhatinda,Talwandi Saboo,Bahman Kor Sing,29.909,75.127,8.0,420.0,12.0,122.0,41.0,65.0,7.0,0.0,230.0,36.0,34.0,10.0,5.0,1.1,14.0,,
,7145,Punjab,Bhatinda,Talwandi Saboo,Gurusar,29.993,75.092,8.0,1764.0,48.0,268.0,27.0,558.0,115.0,0.0,640.0,24.0,141.0,166.0,13.0,1.0,23.0,,
,7146,Punjab,Bhatinda,Talwandi Saboo,Jajal,29.964,75.033,9.0,1799.0,12.0,305.0,201.0,168.0,230.0,0.0,310.0,12.0,63.0,135.0,245.0,0.0,22.0,,
,7147,Punjab,Bhatinda,Talwandi Saboo,Bhagi Bandar,30.031,75.067,9.0,2900.0,36.0,537.0,389.0,500.0,29.0,0.2,350.0,36.0,63.0,450.0,210.0,1.0,22.0,,
,7148,Punjab,Bhatinda,Talwandi Saboo,Kala Bandar,30.069,75.0,9.0,897.0,48.0,305.0,28.0,32.0,29.0,0.0,160.0,20.0,34.0,126.0,7.0,5.3,15.0,,
,7149,Punjab,Bhatinda,Bhatinda,Dera Dappa,30.258,74.936,9.0,364.0,36.0,159.0,28.0,0.0,0.0,0.1,170.0,44.0,15.0,26.0,4.0,0.0,19.0,,
,7150,Punjab,Bhatinda,Bhatinda,Nahianwala,30.306,74.91,9.0,1494.0,72.0,403.0,118.0,178.0,75.0,0.0,330.0,8.0,75.0,215.0,55.0,0.6,23.0,,
,7151,Punjab,Bhatinda,Bhatinda,Khialiwala,30.226,74.982,9.0,2401.0,108.0,464.0,194.0,498.0,34.0,0.0,110.0,8.0,22.0,550.0,69.0,3.6,16.0,,
,7152,Punjab,Bhatinda,Nathana,Phulla,30.28,75.1,9.0,940.0,84.0,256.0,41.0,50.0,50.0,0.0,130.0,8.0,22.0,162.0,26.0,3.9,16.0,,
,7153,Punjab,Bhatinda,Nathana,Kalyan sukha,30.373,75.116,9.0,2404.0,60.0,366.0,243.0,318.0,290.0,0.0,350.0,24.0,70.0,405.0,65.0,1.0,23.0,,
,7154,Punjab,Bhatinda,Rampura Phul,Dialpur Mirja,30.404,75.134,9.0,1964.0,60.0,513.0,118.0,345.0,40.0,0.0,120.0,16.0,19.0,410.0,64.0,2.3,21.0,,
,7155,Punjab,Bhatinda,Bhagta Bhaika,Kothaguru,30.434,75.1,9.0,2375.0,240.0,574.0,125.0,150.0,30.0,0.0,170.0,16.0,32.0,485.0,8.0,1.4,22.0,,
,7156,Punjab,Bhatinda,Bhagta Bhaika,Dialpur Bhilaika,30.396,75.133,9.0,997.0,42.0,378.0,69.0,75.0,17.0,0.0,210.0,24.0,36.0,164.0,5.0,1.0,21.0,,
,7157,Punjab,Bhatinda,Rampur phul,Dhapali,30.363,75.242,9.0,301.0,24.0,122.0,14.0,20.0,0.0,0.0,80.0,12.0,12.0,46.0,2.0,0.7,12.0,,
,7158,Punjab,Bhatinda,Rampura,Badiala,30.235,75.348,9.0,1818.0,36.0,244.0,180.0,440.0,0.0,0.0,180.0,28.0,25.0,365.0,6.0,1.0,17.0,,
,7159,Punjab,Bhatinda,Rampur phul,Rampuraphul,30.252,75.235,9.0,1241.0,96.0,354.0,83.0,130.0,21.0,0.0,260.0,28.0,46.0,210.0,6.0,1.0,20.0,,
,7160,Punjab,Bhatinda,Maur,Maiser Khanna,30.106,75.181,9.0,1617.0,72.0,330.0,160.0,110.0,90.0,0.0,230.0,20.0,44.0,245.0,37.0,2.1,22.0,,
,7161,Punjab,Bhatinda,Sangat,Sangat Kalan,30.091,74.829,9.0,978.0,120.0,244.0,35.0,58.0,15.0,0.0,110.0,16.0,19.0,190.0,5.0,1.4,17.0,,
,7162,Punjab,Bhatinda,Bhatinda,Balluana,30.224,74.784,8.5,5435.0,60.0,659.0,715.0,948.0,440.0,0.0,960.0,28.0,216.0,750.0,320.0,1.2,22.0,,
,7163,Punjab,Bhatinda,Sangat,Phullo Mithi,30.098,74.845,9.0,1402.0,24.0,354.0,167.0,140.0,75.0,0.0,510.0,44.0,97.0,106.0,30.0,1.0,19.0,,
,7164,Punjab,Bhatinda,Bhatinda,Ganga,30.362,74.835,8.0,950.0,24.0,256.0,76.0,80.0,70.0,0.0,380.0,60.0,56.0,48.0,15.0,0.0,23.0,,
,7165,Punjab,Bhatinda,Bathinda,Gulabgarh,30.151,75.001,9.0,3028.0,36.0,171.0,375.0,998.0,0.0,0.0,370.0,64.0,51.0,642.0,8.0,1.0,16.0,,
,7166,Punjab,Faridkot,Faridkot,Mumaru,30.793,74.59,8.0,2280.0,60.0,475.0,153.0,678.0,27.0,0.0,160.0,12.0,32.0,590.0,7.0,1.0,17.0,,
,7167,Punjab,Faridkot,Faridkot,Killi,30.786,74.546,9.0,4787.0,120.0,940.0,375.0,700.0,220.0,0.0,300.0,32.0,53.0,809.0,287.0,6.8,24.0,,
,7168,Punjab,Faridkot,Kotkapura,Deepsingwala,30.739,74.479,9.0,5617.0,384.0,1684.0,340.0,360.0,19.0,3.0,300.0,28.0,56.0,895.0,520.0,5.5,24.0,,
,7169,Punjab,Faridkot,Faridkot,Jand Sahib,30.69,74.527,9.0,333.0,48.0,49.0,35.0,50.0,4.0,0.0,180.0,36.0,22.0,19.0,5.0,1.0,5.0,,
,7170,Punjab,Faridkot,Faridkot,Sadiq,30.708,74.656,8.0,4717.0,72.0,330.0,584.0,1178.0,150.0,0.0,510.0,28.0,107.0,815.0,225.0,0.6,23.0,,
,7171,Punjab,Faridkot,Faridkot,Mehmunna Sadiq,30.707,74.59,7.0,6172.0,0.0,170.0,945.0,1790.0,90.0,0.0,1030.0,96.0,192.0,968.0,229.0,0.0,22.0,,
,7172,Punjab,Faridkot,Faridkot,Sher Singhwala,30.671,74.623,8.0,1831.0,36.0,281.0,222.0,290.0,23.0,0.0,340.0,20.0,71.0,265.0,9.0,1.0,21.0,,
,7173,Punjab,Faridkot,Faridkot,NawanKilia,30.648,74.695,8.0,4292.0,36.0,195.0,626.0,968.0,400.0,0.0,840.0,72.0,160.0,466.0,457.0,1.0,27.0,,
,7174,Punjab,Faridkot,Faridkot,Tehna,30.69,74.791,9.0,2462.0,84.0,537.0,167.0,415.0,25.0,0.0,170.0,20.0,26.0,443.0,114.0,2.3,21.0,,
,7175,Punjab,Faridkot,Faridkot,Chand Baja,30.739,74.862,9.0,1878.0,36.0,390.0,216.0,292.0,50.0,0.0,210.0,8.0,46.0,330.0,105.0,1.0,22.0,,
,7176,Punjab,Faridkot,Kotkapura,Beed Sikhanwala,30.608,74.866,8.0,1396.0,36.0,452.0,83.0,182.0,30.0,0.0,290.0,20.0,58.0,215.0,10.0,0.0,26.0,,
,7177,Punjab,Faridkot,Kotkapura,Nagal,30.666,74.859,9.0,2238.0,48.0,317.0,188.0,592.0,28.0,0.0,330.0,8.0,75.0,420.0,13.0,0.0,20.0,,
,7178,Punjab,Faridkot,Kotkapura,Daviwala,30.612,74.871,9.0,2190.0,24.0,195.0,209.0,670.0,2.0,0.0,270.0,28.0,48.0,425.0,7.0,0.0,16.0,,
,7179,Punjab,Faridkot,Kotkapura,Wara Daraka,30.552,74.754,8.0,307.0,12.0,98.0,35.0,55.0,4.0,0.0,180.0,24.0,29.0,14.0,3.0,0.3,8.0,,
,7180,Punjab,Faridkot,Kotkapura,Karir Wali,30.406,74.828,9.0,5630.0,96.0,452.0,570.0,1168.0,400.0,0.0,620.0,24.0,136.0,917.0,206.0,1.2,21.0,,
,7181,Punjab,Faridkot,Kotkapura,Dal Singhwala,30.466,74.932,9.0,2511.0,60.0,317.0,271.0,570.0,32.0,0.0,320.0,16.0,70.0,475.0,14.0,0.0,19.0,,
,7182,Punjab,Fatehgarh Sahib,Khera,Bhangrana,30.611,76.578,9.0,725.0,60.0,342.0,28.0,0.0,0.0,0.0,140.0,12.0,27.0,128.0,5.0,1.1,22.0,,
,7183,Punjab,Fatehgarh Sahib,Khera,Badli Ala singh,30.642,76.517,9.0,505.0,48.0,244.0,14.0,0.0,6.0,0.0,150.0,16.0,27.0,68.0,7.0,1.0,19.0,,
,7184,Punjab,Fatehgarh Sahib,Bassi pathana,Bhateri,30.7,76.538,8.8,674.0,36.0,232.0,69.0,10.0,4.0,0.0,210.0,20.0,39.0,64.0,12.0,0.0,18.0,,
,7185,Punjab,Fatehgarh Sahib,Sarhind,Innayatpur,30.648,76.39,9.0,692.0,48.0,281.0,28.0,8.0,0.0,0.0,100.0,12.0,17.0,115.0,8.0,0.3,19.0,,
,7186,Punjab,Fatehgarh Sahib,Sirhind,Nalini,30.5,76.425,9.0,552.0,84.0,159.0,28.0,0.0,34.0,0.0,120.0,12.0,22.0,96.0,8.0,0.2,18.0,,
,7187,Punjab,Fatehgarh Sahib,Sirhind,Bhaddal Thuha,30.591,76.233,8.7,552.0,48.0,195.0,63.0,0.0,32.0,0.0,140.0,8.0,29.0,95.0,8.0,0.0,18.0,,
,7188,Punjab,Fatehgarh Sahib,Amloh,Amloh,30.605,76.263,8.5,777.0,24.0,98.0,21.0,132.0,120.0,0.0,240.0,28.0,41.0,64.0,8.0,0.0,21.0,,
,7189,Punjab,Fatehgarh Sahib,Amloh,Narain,30.625,76.592,9.0,1385.0,60.0,549.0,146.0,0.0,24.0,0.0,160.0,12.0,32.0,284.0,4.0,1.2,22.0,,
,7190,Punjab,Fazilka,Abohar,Kundal,30.215,74.269,8.0,273.0,24.0,72.0,49.0,0.0,6.0,0.0,120.0,36.0,7.0,24.0,2.0,0.0,12.0,,
,7191,Punjab,Fazilka,Fazilka,Bannewali,30.127,74.158,8.4,1525.0,48.0,171.0,257.0,230.0,10.0,0.0,380.0,72.0,49.0,205.0,9.0,1.0,15.0,,
,7192,Punjab,Fazilka,Khuiyan Serovar,Khuyansarwar,30.113,74.078,8.0,5062.0,24.0,305.0,952.0,1108.0,100.0,0.0,780.0,124.0,114.0,954.0,18.0,1.0,18.0,,
,7193,Punjab,Fazilka,Abohar,Sitogano,30.038,74.346,8.0,3085.0,72.0,207.0,347.0,890.0,52.0,0.0,620.0,52.0,119.0,520.0,13.0,5.5,19.0,,
,7194,Punjab,Fazilka,Abohar,Bazipur Bhoma,29.958,74.383,9.0,622.0,36.0,244.0,49.0,60.0,21.0,0.0,270.0,48.0,36.0,64.0,5.0,1.0,17.0,,
,7195,Punjab,Fazilka,Khuiyan Serovar,Nihal Khera,30.238,74.138,9.0,578.0,24.0,268.0,35.0,0.0,4.0,0.0,240.0,36.0,36.0,30.0,9.0,1.0,17.0,,
,7196,Punjab,Fazilka,Fazilka,Kauranwali,30.383,74.056,9.0,2483.0,168.0,476.0,160.0,510.0,26.0,0.0,210.0,20.0,39.0,567.0,9.0,0.5,12.0,,
,7197,Punjab,Fazilka,Abohar,Dhaban Kokaryan,30.122,74.327,8.3,3642.0,12.0,220.0,604.0,850.0,21.0,0.0,980.0,140.0,153.0,440.0,20.0,1.0,25.0,,
,7198,Punjab,Fazilka,Fazilka,Theh Kalandar,30.471,74.093,9.0,1600.0,120.0,171.0,132.0,352.0,3.0,0.0,170.0,24.0,26.0,335.0,6.0,2.0,16.0,,
,7199,Punjab,Fazilka,Fazilka,Deepulana,30.453,74.099,9.0,1495.0,60.0,415.0,42.0,350.0,70.0,0.0,230.0,36.0,34.0,285.0,61.0,1.7,21.0,,
,7200,Punjab,Fazilka,Jalalabad,Swahwala,30.628,74.31,9.0,2210.0,156.0,549.0,125.0,372.0,28.0,0.0,70.0,24.0,240.0,582.0,5.0,14.0,12.0,,
,7201,Punjab,Fazilka,Jalalabad,Mottiwala,30.706,74.36,9.0,832.0,48.0,219.0,42.0,165.0,11.0,0.0,290.0,16.0,60.0,90.0,19.0,1.1,21.0,,
,7202,Punjab,Fazilka,Jalalabad,Noore ke Uttar,30.683,74.283,9.0,971.0,156.0,207.0,35.0,55.0,11.0,0.0,230.0,24.0,29.0,144.0,8.0,1.7,20.0,,
,7203,Punjab,Fazilka,Jalalabad,Ladhewala,30.532,74.386,9.0,1255.0,24.0,97.0,104.0,350.0,21.0,0.0,320.0,36.0,56.0,146.0,14.0,1.0,18.0,,
,7204,Punjab,Firozpur,Ferozepur,Moharewala,30.857,74.578,9.0,1635.0,84.0,281.0,111.0,272.0,135.0,0.0,200.0,12.0,41.0,310.0,43.0,1.9,27.0,,
,7205,Punjab,Firozpur,Mamdot,Malsian,30.817,74.381,9.0,951.0,48.0,158.0,62.0,195.0,18.0,0.0,300.0,16.0,63.0,98.0,10.0,0.0,26.0,,
,7206,Punjab,Firozpur,Mamdot,Sham Singhwala,30.808,74.483,9.0,1129.0,84.0,281.0,49.0,120.0,50.0,0.0,120.0,20.0,17.0,230.0,2.0,4.9,15.0,,
,7207,Punjab,Firozpur,Makhu,Lauke Kalan,31.063,74.846,9.0,572.0,36.0,98.0,28.0,158.0,6.0,0.0,250.0,28.0,44.0,44.0,7.0,1.0,21.0,,
,7208,Punjab,Firozpur,Firozpur,Jhokharihar,30.862,74.611,9.0,980.0,108.0,195.0,56.0,145.0,38.0,0.0,230.0,12.0,48.0,172.0,8.0,2.2,19.0,,
,7209,Punjab,Firozpur,Ferozepur,Jaimal Singh Wala,30.058,74.342,9.0,920.0,10.0,158.0,79.0,298.0,0.0,0.0,330.0,24.0,66.0,104.0,16.0,0.0,21.0,,
,7210,Punjab,Firozpur,Makhu,Gattah Badsha,31.122,74.901,9.0,490.0,72.0,220.0,28.0,0.0,0.0,0.0,200.0,12.0,41.0,62.0,5.0,0.0,18.0,,
,7211,Punjab,Gurdaspur,Dera Baba Nanak,Mullanwali,31.992,75.008,8.0,470.0,24.0,256.0,14.0,5.0,0.0,0.0,170.0,36.0,19.0,44.0,4.0,0.0,20.0,,
,7212,Punjab,Gurdaspur,Dera Baba Nanak,Haruwal,31.916,74.908,9.0,400.0,36.0,171.0,7.0,2.0,0.0,0.0,120.0,28.0,12.0,41.0,3.0,0.0,20.0,,
,7213,Punjab,Gurdaspur,Gurdaspur,Pandori Dham,32.053,75.513,9.0,970.0,96.0,268.0,64.0,0.0,19.0,0.0,190.0,20.0,34.0,140.0,4.0,0.0,29.0,,
,7214,Punjab,Gurdaspur,Batala (FG Churian),Choranwali,31.858,75.148,9.0,350.0,24.0,146.0,28.0,0.0,4.0,0.0,170.0,12.0,34.0,14.0,3.0,0.0,19.0,,
,7215,Punjab,Gurdaspur,Fatehgarh Churian,Ghaniye Ke Bangar,31.867,75.05,8.0,700.0,0.0,207.0,92.0,0.0,70.0,0.0,250.0,52.0,29.0,47.0,6.0,0.0,18.0,,
,7216,Punjab,Gurdaspur,Fatehgarh Churian,Madipur (Fatehgarh Churian),31.864,74.958,9.0,350.0,24.0,159.0,21.0,0.0,2.0,0.0,130.0,12.0,24.0,28.0,6.0,0.0,27.0,,
,7217,Punjab,Gurdaspur,Har Govindpur,Dokoha,31.658,75.383,9.0,410.0,24.0,159.0,36.0,0.0,20.0,0.0,170.0,16.0,32.0,25.0,6.0,0.0,25.0,,
,7218,Punjab,Gurdaspur,Har Govindpur,Ghoman,31.691,75.386,8.0,380.0,24.0,134.0,36.0,0.0,17.0,0.0,170.0,32.0,22.0,18.0,5.0,0.0,20.0,,
,7219,Punjab,Gurdaspur,Har Govindpur,SriHargobindpur,31.692,75.475,8.0,500.0,0.0,232.0,36.0,0.0,56.0,0.0,220.0,48.0,24.0,26.0,4.0,0.0,24.0,,
,7220,Punjab,Gurdaspur,Quadian,Aulakh Kalan,31.796,75.506,9.0,300.0,24.0,110.0,28.0,0.0,4.0,0.0,150.0,28.0,19.0,8.0,5.0,0.0,21.0,,
,7221,Punjab,Gurdaspur,Quadian,Harchowal,31.792,75.45,8.0,280.0,0.0,159.0,21.0,0.0,3.0,0.0,150.0,32.0,17.0,2.0,2.0,0.2,9.0,,
,7222,Punjab,Gurdaspur,Kahnuwan,Sathiali Nanekot,31.9,75.433,8.0,460.0,0.0,220.0,21.0,29.0,24.0,0.0,240.0,32.0,39.0,11.0,2.0,0.0,24.0,,
,7223,Punjab,Gurdaspur,Gurdaspur,Pandori Dham,32.053,75.513,9.0,780.0,48.0,232.0,50.0,0.0,85.0,1.0,320.0,80.0,29.0,29.0,27.0,0.0,35.0,,
,7224,Punjab,Gurdaspur,Kahnuwan,Gahlri,31.837,75.474,8.0,370.0,36.0,146.0,21.0,0.0,2.0,0.0,170.0,32.0,22.0,17.0,3.0,0.0,23.0,,
,7225,Punjab,Gurdaspur,Dhariwal,Nishyara Majja Singh,31.929,75.308,8.0,130.0,0.0,67.0,14.0,0.0,0.0,0.0,60.0,12.0,7.0,6.0,1.0,0.0,8.0,,
